2143	4.354
2144	4.348
2145	4.350
2146	4.357
2147	4.366
2148	4.373
2149	4.373
2150	4.373
2151	4.373
2152	4.373
2153	4.371
2154	4.366
2155	4.359
2156	4.361
2157	4.357
2158	4.350
2159	4.354
2160	4.352
2161	4.358
2162	4.356
2163	4.358
2164	4.369
2165	4.368
2166	4.361
2167	4.381
2168	4.363
2169	4.385
2170	4.387
2171	4.396
2172	4.391
2173	4.417
2174	4.403
2175	4.412
2176	4.395
2177	4.395
2178	4.396
2179	4.400
2180	4.390
2181	4.401
2182	4.419
2183	4.418
2184	4.428
2185	4.418
2186	4.418
2187	4.421
2188	4.436
2189	4.440
2190	4.437
2191	4.438
2192	4.435
2193	4.436
2194	4.429
2195	4.412
2196	4.431
2197	4.443
2198	4.445
2199	4.444
2200	4.442
2201	4.441
2202	4.442
2203	4.455
2204	4.449
2205	4.466
2206	4.467
2207	4.488
2208	4.487
2209	4.483
2210	4.473
2211	4.476
2212	4.472
2213	4.480
2214	4.478
2215	4.464
2216	4.469
2217	4.496
2218	4.495
2219	4.495
2220	4.492
2221	4.492
2222	4.497
2223	4.480
2224	4.503
2225	4.528
2226	4.555
2227	4.560
2228	4.574
2229	4.572
2230	4.563
2231	4.560
2232	4.573
2233	4.580
2234	4.580
2235	4.583
2236	4.592
2237	4.588
2238	4.582
2239	4.569
2240	4.569
2241	4.567
2242	4.578
2243	4.572
2244	4.572
2245	4.570
2246	4.570
2247	4.568
2248	4.587
2249	4.594
2250	4.598
2251	4.590
2252	4.585
2253	4.587
2254	4.579
2255	4.592
2256	4.598
2257	4.600
2258	4.602
2259	4.613
2260	4.604
2261	4.597
2262	4.603
2263	4.592
2264	4.585
2265	4.600
2266	4.609
2267	4.617
2268	4.621
2269	4.618
2270	4.635
2271	4.630
2272	4.632
2273	4.638
2274	4.646
2275	4.648
2276	4.656
2277	4.645
2278	4.653
2279	4.663
2280	4.664
2281	4.664
2282	4.656
2283	4.660
2284	4.672
2285	4.659
2286	4.660
2287	4.670
2288	4.673
2289	4.677
2290	4.667
2291	4.660
2292	4.681
2293	4.671
2294	4.672
2295	4.674
2296	4.660
2297	4.687
2298	4.694
2299	4.716
2300	4.692
2301	4.702
2302	4.690
2303	4.699
2304	4.724
2305	4.742
2306	4.755
2307	4.758
2308	4.751
2309	4.754
2310	4.759
2311	4.736
2312	4.737
2313	4.736
2314	4.726
2315	4.731
2316	4.719
2317	4.722
2318	4.699
2319	4.689
2320	4.701
2321	4.701
2322	4.702
2323	4.705
2324	4.716
2325	4.714
2326	4.734
2327	4.728
2328	4.711
2329	4.710
2330	4.723
2331	4.717
2332	4.717
2333	4.699
2334	4.699
2335	4.691
2336	4.691
2337	4.700
2338	4.702
2339	4.694
2340	4.688
2341	4.690
2342	4.695
2343	4.695
2344	4.697
2345	4.710
2346	4.723
2347	4.719
2348	4.729
2349	4.733
2350	4.738
2351	4.721
2352	4.714
2353	4.716
2354	4.725
2355	4.729
2356	4.722
2357	4.748
2358	4.743
2359	4.747
2360	4.737
2361	4.732
2362	4.734
2363	4.732
2364	4.733
2365	4.742
2366	4.743
2367	4.754
2368	4.747
2369	4.744
2370	4.740
2371	4.718
2372	4.724
2373	4.717
2374	4.702
2375	4.706
2376	4.703
2377	4.719
2378	4.702
2379	4.708
2380	4.715
2381	4.717
2382	4.716
2383	4.696
2384	4.696
2385	4.699
2386	4.696
2387	4.698
2388	4.697
2389	4.698
2390	4.691
2391	4.686
2392	4.713
2393	4.705
2394	4.724
2395	4.720
2396	4.730
2397	4.735
2398	4.730
2399	4.736
2400	4.739
2401	4.729
2402	4.724
2403	4.729
2404	4.722
2405	4.727
2406	4.717
2407	4.714
2408	4.698
2409	4.703
2410	4.687
2411	4.683
2412	4.682
2413	4.685
2414	4.675
2415	4.693
2416	4.694
2417	4.707
2418	4.703
2419	4.708
2420	4.722
2421	4.750
2422	4.731
2423	4.730
2424	4.726
2425	4.718
2426	4.713
2427	4.705
2428	4.703
2429	4.686
2430	4.689
2431	4.676
2432	4.679
2433	4.667
2434	4.660
2435	4.661
2436	4.668
2437	4.687
2438	4.674
2439	4.675
2440	4.679
2441	4.673
2442	4.667
2443	4.667
2444	4.652
2445	4.661
2446	4.663
2447	4.661
2448	4.663
2449	4.663
2450	4.674
2451	4.670
2452	4.674
2453	4.672
2454	4.682
2455	4.680
2456	4.686
2457	4.688
2458	4.686
2459	4.675
2460	4.681
2461	4.700
2462	4.702
2463	4.696
2464	4.695
2465	4.716
2466	4.724
2467	4.707
2468	4.726
2469	4.738
2470	4.750
2471	4.752
2472	4.758
2473	4.753
2474	4.757
2475	4.746
2476	4.752
2477	4.759
2478	4.753
2479	4.756
2480	4.779
2481	4.801
2482	4.802
2483	4.816
2484	4.824
2485	4.813
2486	4.814
2487	4.822
2488	4.825
2489	4.845
2490	4.846
2491	4.839
2492	4.838
2493	4.842
2494	4.851
2495	4.864
2496	4.874
2497	4.869
2498	4.862
2499	4.852
2500	4.851
